INDEX,GENERAL,CHOOSE,SPIN,总押注,rtp,rtp_check,base_rtp,base_ways_rtp,free_rtp,free_ways_rtp,总赢钱,Ways赢钱,BaseWays,FreeWays,Hit,Hit率,>5x,>10x,>20x,>50x,>100x,>1000x,触发Free,Free频率,Free次数,FreeSpin,Free重触发,Free平均次数,Free平均倍,main_win_times,main_win_rate,free_win_times,free_win_rate,ok,错误,status,FREE_GENERAL,连消0次,连消1次,连消2次,连消3次,连消4次,连消5次,连消6次,连消7次,连消8次,连消9次,连消10+次,base_main_cascade_counts_rtp
8,1,1,10000,100000000,50.501619999999996,50.50162,0.53908,0.53908,49.96254,49.96254,5050162000,5050162000,53908000,4996254000,10000,1.0,9858,9485,8166,3891,926,0,10000,1.0,245616,245616,234,24.5616,49.962540000000004,10000,1.0,69425,0.28265666731809,True,,"{""base"": {""free"": 10000, ""spin"": 10000, ""ways"": [10000, 53908000]}, ""bet"": 100000000, ""free"": {""free"": 234, ""spin"": 245616, ""ways"": [69425, 4996254000]}, ""free_times"": 245616, ""gt_1000x"": 0, ""gt_100x"": 926, ""gt_10x"": 9485, ""gt_20x"": 8166, ""gt_50x"": 3891, ""gt_5x"": 9858, ""hit"": 10000, ""wins"": 5050162000}",1,,,,,,,,,,,,
8,1,2,10000,100000000,40.78326,40.78326,0.52377,0.52377,40.25949,40.25949,4078326000,4078326000,52377000,4025949000,10000,1.0,8887,7835,5928,2739,869,0,10000,1.0,121668,121668,139,12.1668,40.25949,10000,1.0,31574,0.25950948482756353,True,,"{""base"": {""free"": 10000, ""spin"": 10000, ""ways"": [10000, 52377000]}, ""bet"": 100000000, ""free"": {""free"": 139, ""spin"": 121668, ""ways"": [31574, 4025949000]}, ""free_times"": 121668, ""gt_1000x"": 0, ""gt_100x"": 869, ""gt_10x"": 7835, ""gt_20x"": 5928, ""gt_50x"": 2739, ""gt_5x"": 8887, ""hit"": 10000, ""wins"": 4078326000}",2,,,,,,,,,,,,
8,1,2,10000,100000000,55.198564999999995,55.198565,0.549265,0.549265,54.6493,54.6493,5519856500,5519856500,54926500,5464930000,10000,1.0,9322,8543,7043,3922,1549,0,10000,1.0,121128,121128,94,12.1128,54.6493,10000,1.0,35272,0.29119609008652003,True,,"{""base"": {""free"": 10000, ""spin"": 10000, ""ways"": [10000, 54926500]}, ""bet"": 100000000, ""free"": {""free"": 94, ""spin"": 121128, ""ways"": [35272, 5464930000]}, ""free_times"": 121128, ""gt_1000x"": 0, ""gt_100x"": 1549, ""gt_10x"": 8543, ""gt_20x"": 7043, ""gt_50x"": 3922, ""gt_5x"": 9322, ""hit"": 10000, ""wins"": 5519856500}",2,,,,,,,,,,,,
8,1,2,10000,100000000,66.98756999999999,66.98757,0.54042,0.54042,66.44715,66.44715,6698757000,6698757000,54042000,6644715000,10000,1.0,9595,9044,7782,4769,2115,0,10000,1.0,120900,120900,75,12.09,66.44715,10000,1.0,38915,0.3218775847808106,True,,"{""base"": {""free"": 10000, ""spin"": 10000, ""ways"": [10000, 54042000]}, ""bet"": 100000000, ""free"": {""free"": 75, ""spin"": 120900, ""ways"": [38915, 6644715000]}, ""free_times"": 120900, ""gt_1000x"": 0, ""gt_100x"": 2115, ""gt_10x"": 9044, ""gt_20x"": 7782, ""gt_50x"": 4769, ""gt_5x"": 9595, ""hit"": 10000, ""wins"": 6698757000}",2,,,,,,,,,,,,
8,1,2,10000,100000000,51.717475,51.717475,0.534365,0.534365,51.18311,51.18311,5171747500,5171747500,53436500,5118311000,10000,1.0,9183,8414,6805,3560,1397,0,10000,1.0,121356,121356,113,12.1356,51.18311,10000,1.0,34257,0.28228517749431425,True,,"{""base"": {""free"": 10000, ""spin"": 10000, ""ways"": [10000, 53436500]}, ""bet"": 100000000, ""free"": {""free"": 113, ""spin"": 121356, ""ways"": [34257, 5118311000]}, ""free_times"": 121356, ""gt_1000x"": 0, ""gt_100x"": 1397, ""gt_10x"": 8414, ""gt_20x"": 6805, ""gt_50x"": 3560, ""gt_5x"": 9183, ""hit"": 10000, ""wins"": 5171747500}",2,,,,,,,,,,,,
8,1,2,10000,100000000,51.62854,51.62854,0.52754,0.52754,51.101,51.101,5162854000,5162854000,52754000,5110100000,10000,1.0,9268,8421,6723,3600,1392,0,10000,1.0,121428,121428,119,12.1428,51.101,10000,1.0,34601,0.2849507527094245,True,,"{""base"": {""free"": 10000, ""spin"": 10000, ""ways"": [10000, 52754000]}, ""bet"": 100000000, ""free"": {""free"": 119, ""spin"": 121428, ""ways"": [34601, 5110100000]}, ""free_times"": 121428, ""gt_1000x"": 0, ""gt_100x"": 1392, ""gt_10x"": 8421, ""gt_20x"": 6723, ""gt_50x"": 3600, ""gt_5x"": 9268, ""hit"": 10000, ""wins"": 5162854000}",2,,,,,,,,,,,,
8,1,2,10000,100000000,51.84255,51.84255,0.54056,0.54056,51.30199,51.30199,5184255000,5184255000,54056000,5130199000,10000,1.0,9191,8384,6738,3535,1396,1,10000,1.0,121212,121212,101,12.1212,51.30199,10000,1.0,34370,0.28355278355278357,True,,"{""base"": {""free"": 10000, ""spin"": 10000, ""ways"": [10000, 54056000]}, ""bet"": 100000000, ""free"": {""free"": 101, ""spin"": 121212, ""ways"": [34370, 5130199000]}, ""free_times"": 121212, ""gt_1000x"": 1, ""gt_100x"": 1396, ""gt_10x"": 8384, ""gt_20x"": 6738, ""gt_50x"": 3535, ""gt_5x"": 9191, ""hit"": 10000, ""wins"": 5184255000}",2,,,,,,,,,,,,
8,1,2,10000,100000000,50.279734999999995,50.279735,0.548925,0.548925,49.73081,49.73081,5027973500,5027973500,54892500,4973081000,10000,1.0,9206,8372,6724,3439,1298,0,10000,1.0,121308,121308,109,12.1308,49.73081,10000,1.0,34072,0.28087183038216773,True,,"{""base"": {""free"": 10000, ""spin"": 10000, ""ways"": [10000, 54892500]}, ""bet"": 100000000, ""free"": {""free"": 109, ""spin"": 121308, ""ways"": [34072, 4973081000]}, ""free_times"": 121308, ""gt_1000x"": 0, ""gt_100x"": 1298, ""gt_10x"": 8372, ""gt_20x"": 6724, ""gt_50x"": 3439, ""gt_5x"": 9206, ""hit"": 10000, ""wins"": 5027973500}",2,,,,,,,,,,,,
8,1,2,10000,100000000,50.731995,50.731995,0.555025,0.555025,50.17697,50.17697,5073199500,5073199500,55502500,5017697000,10000,1.0,9270,8452,6759,3474,1330,0,10000,1.0,121236,121236,103,12.1236,50.176970000000004,10000,1.0,34297,0.2828945197796034,True,,"{""base"": {""free"": 10000, ""spin"": 10000, ""ways"": [10000, 55502500]}, ""bet"": 100000000, ""free"": {""free"": 103, ""spin"": 121236, ""ways"": [34297, 5017697000]}, ""free_times"": 121236, ""gt_1000x"": 0, ""gt_100x"": 1330, ""gt_10x"": 8452, ""gt_20x"": 6759, ""gt_50x"": 3474, ""gt_5x"": 9270, ""hit"": 10000, ""wins"": 5073199500}",2,,,,,,,,,,,,
8,1,2,10000,100000000,48.91603,48.91603,0.54813,0.54813,48.3679,48.3679,4891603000,4891603000,54813000,4836790000,10000,1.0,9186,8317,6651,3408,1240,0,10000,1.0,121248,121248,104,12.1248,48.3679,10000,1.0,33880,0.2794272895223014,True,,"{""base"": {""free"": 10000, ""spin"": 10000, ""ways"": [10000, 54813000]}, ""bet"": 100000000, ""free"": {""free"": 104, ""spin"": 121248, ""ways"": [33880, 4836790000]}, ""free_times"": 121248, ""gt_1000x"": 0, ""gt_100x"": 1240, ""gt_10x"": 8317, ""gt_20x"": 6651, ""gt_50x"": 3408, ""gt_5x"": 9186, ""hit"": 10000, ""wins"": 4891603000}",2,,,,,,,,,,,,
8,1,2,10000,100000000,50.28803,50.28803,0.54844,0.54844,49.73959,49.73959,5028803000,5028803000,54844000,4973959000,10000,1.0,9153,8263,6616,3472,1343,1,10000,1.0,121188,121188,99,12.1188,49.73959,10000,1.0,34130,0.281628544080272,True,,"{""base"": {""free"": 10000, ""spin"": 10000, ""ways"": [10000, 54844000]}, ""bet"": 100000000, ""free"": {""free"": 99, ""spin"": 121188, ""ways"": [34130, 4973959000]}, ""free_times"": 121188, ""gt_1000x"": 1, ""gt_100x"": 1343, ""gt_10x"": 8263, ""gt_20x"": 6616, ""gt_50x"": 3472, ""gt_5x"": 9153, ""hit"": 10000, ""wins"": 5028803000}",2,,,,,,,,,,,,
8,1,2,10000,100000000,51.158834999999996,51.158835,0.550115,0.550115,50.60872,50.60872,5115883500,5115883500,55011500,5060872000,10000,1.0,9209,8386,6783,3558,1352,0,10000,1.0,121356,121356,113,12.1356,50.60872,10000,1.0,34287,0.28253238406012066,True,,"{""base"": {""free"": 10000, ""spin"": 10000, ""ways"": [10000, 55011500]}, ""bet"": 100000000, ""free"": {""free"": 113, ""spin"": 121356, ""ways"": [34287, 5060872000]}, ""free_times"": 121356, ""gt_1000x"": 0, ""gt_100x"": 1352, ""gt_10x"": 8386, ""gt_20x"": 6783, ""gt_50x"": 3558, ""gt_5x"": 9209, ""hit"": 10000, ""wins"": 5115883500}",2,,,,,,,,,,,,
12,1,2,10000,100000000,0.40931,0.40931,0.40931,0.40931,0.0,0.0,40931000,40931000,40931000,0,2683,0.2683,150,39,8,1,0,0,0,0.0,0,0,0,0,0,2683,0.2683,0,0,True,,"{""base"": {""free"": 0, ""spin"": 10000, ""ways"": [2683, 40931000]}, ""bet"": 100000000, ""free"": {""free"": 0, ""spin"": 0, ""ways"": [0, 0]}, ""free_times"": 0, ""gt_1000x"": 0, ""gt_100x"": 0, ""gt_10x"": 39, ""gt_20x"": 8, ""gt_50x"": 1, ""gt_5x"": 150, ""hit"": 2683, ""wins"": 40931000}",2,,,,,,,,,,,,
12,1,2,10000,100000000,0.4014,0.4014,0.4014,0.4014,0.0,0.0,40140000,40140000,40140000,0,2645,0.2645,148,44,8,0,0,0,0,0.0,0,0,0,0,0,2645,0.2645,0,0,True,,"{""base"": {""free"": 0, ""spin"": 10000, ""ways"": [2645, 40140000]}, ""bet"": 100000000, ""free"": {""free"": 0, ""spin"": 0, ""ways"": [0, 0]}, ""free_times"": 0, ""gt_1000x"": 0, ""gt_100x"": 0, ""gt_10x"": 44, ""gt_20x"": 8, ""gt_50x"": 0, ""gt_5x"": 148, ""hit"": 2645, ""wins"": 40140000}",2,,,,,,,,,,,,
0,1,2,10000,100000000,0.8618349999999999,0.861835,0.620755,0.620755,0.24108,0.24108,86183500,86183500,62075500,24108000,2987,0.2987,331,166,63,25,5,0,51,0.0051,624,624,1,12.235294117647058,47.27058823529412,2956,0.2956,195,0.3125,True,,"{""base"": {""free"": 51, ""spin"": 10000, ""ways"": [2956, 62075500]}, ""bet"": 100000000, ""free"": {""free"": 1, ""spin"": 624, ""ways"": [195, 24108000]}, ""free_times"": 624, ""gt_1000x"": 0, ""gt_100x"": 5, ""gt_10x"": 166, ""gt_20x"": 63, ""gt_50x"": 25, ""gt_5x"": 331, ""hit"": 2987, ""wins"": 86183500}",2,,,,,,,,,,,,
0,1,2,10000,100000000,0.940545,0.940545,0.606325,0.606325,0.33422,0.33422,94054500,94054500,60632500,33422000,3056,0.3056,295,146,58,22,11,0,38,0.0038,528,528,6,13.894736842105264,87.95263157894738,3033,0.3033,177,0.3352272727272727,True,,"{""base"": {""free"": 38, ""spin"": 10000, ""ways"": [3033, 60632500]}, ""bet"": 100000000, ""free"": {""free"": 6, ""spin"": 528, ""ways"": [177, 33422000]}, ""free_times"": 528, ""gt_1000x"": 0, ""gt_100x"": 11, ""gt_10x"": 146, ""gt_20x"": 58, ""gt_50x"": 22, ""gt_5x"": 295, ""hit"": 3056, ""wins"": 94054500}",2,,,,,,,,,,,,
12,1,1,10000,100000000,0.42046,0.42046,0.42046,0.42046,0.0,0.0,42046000,42046000,42046000,0,2660,0.266,150,39,14,0,0,0,0,0.0,0,0,0,0,0,2660,0.266,0,0,True,,"{""base"": {""free"": 0, ""spin"": 10000, ""ways"": [2660, 42046000]}, ""bet"": 100000000, ""free"": {""free"": 0, ""spin"": 0, ""ways"": [0, 0]}, ""free_times"": 0, ""gt_1000x"": 0, ""gt_100x"": 0, ""gt_10x"": 39, ""gt_20x"": 14, ""gt_50x"": 0, ""gt_5x"": 150, ""hit"": 2660, ""wins"": 42046000}",1,,,,,,,,,,,,
12,1,1,10000,100000000,0.374915,0.374915,0.374915,0.374915,0.0,0.0,37491500,37491500,37491500,0,2646,0.2646,117,32,7,0,0,0,0,0.0,0,0,0,0,0,2646,0.2646,0,0,True,,"{""base"": {""free"": 0, ""spin"": 10000, ""ways"": [2646, 37491500]}, ""bet"": 100000000, ""free"": {""free"": 0, ""spin"": 0, ""ways"": [0, 0]}, ""free_times"": 0, ""gt_1000x"": 0, ""gt_100x"": 0, ""gt_10x"": 32, ""gt_20x"": 7, ""gt_50x"": 0, ""gt_5x"": 117, ""hit"": 2646, ""wins"": 37491500}",1,,,,,,,,,,,,
12,1,1,10000,100000000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,True,,"{""base"": {""free"": 0, ""spin"": 10000, ""ways"": [0, 0]}, ""bet"": 100000000, ""free"": {""free"": 0, ""spin"": 0, ""ways"": [0, 0]}, ""free_times"": 0, ""gt_1000x"": 0, ""gt_100x"": 0, ""gt_10x"": 0, ""gt_20x"": 0, ""gt_50x"": 0, ""gt_5x"": 0, ""hit"": 0, ""wins"": 0}",1,,,,,,,,,,,,
12,1,1,10000,100000000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,True,,"{""base"": {""free"": 0, ""spin"": 10000, ""ways"": [0, 0]}, ""bet"": 100000000, ""free"": {""free"": 0, ""spin"": 0, ""ways"": [0, 0]}, ""free_times"": 0, ""gt_1000x"": 0, ""gt_100x"": 0, ""gt_10x"": 0, ""gt_20x"": 0, ""gt_50x"": 0, ""gt_5x"": 0, ""hit"": 0, ""wins"": 0}",1,,,,,,,,,,,,
12,1,1,10000,100000000,0.406105,0.406105,0.406105,0.406105,0.0,0.0,40610500,40610500,40610500,0,2639,0.2639,148,44,10,2,0,0,0,0.0,0,0,0,0,0,2639,0.2639,0,0,True,,"{""base"": {""free"": 0, ""spin"": 10000, ""ways"": [2639, 40610500]}, ""bet"": 100000000, ""free"": {""free"": 0, ""spin"": 0, ""ways"": [0, 0]}, ""free_times"": 0, ""gt_1000x"": 0, ""gt_100x"": 0, ""gt_10x"": 44, ""gt_20x"": 10, ""gt_50x"": 2, ""gt_5x"": 148, ""hit"": 2639, ""wins"": 40610500}",1,,,,,,,,,,,,
12,1,1,10000,100000000,0.390185,0.390185,0.390185,0.390185,0.0,0.0,39018500,39018500,39018500,0,2610,0.261,135,39,7,1,0,0,0,0.0,0,0,0,0,0,2610,0.261,0,0,True,,"{""base"": {""free"": 0, ""spin"": 10000, ""ways"": [2610, 39018500]}, ""bet"": 100000000, ""free"": {""free"": 0, ""spin"": 0, ""ways"": [0, 0]}, ""free_times"": 0, ""gt_1000x"": 0, ""gt_100x"": 0, ""gt_10x"": 39, ""gt_20x"": 7, ""gt_50x"": 1, ""gt_5x"": 135, ""hit"": 2610, ""wins"": 39018500}",1,,,,,,,,,,,,
8,1,1,10000,100000000,50.883264999999994,50.883265,0.54933,0.54933,50.333935,50.333935,5088326500,5088326500,54933000,5033393500,10000,1.0,9861,9491,8156,3987,1001,0,10000,1.0,245856,245856,244,24.5856,50.333935,10000,1.0,69147,0.28125,True,,"{""base"": {""free"": 10000, ""spin"": 10000, ""ways"": [10000, 54933000]}, ""bet"": 100000000, ""free"": {""free"": 244, ""spin"": 245856, ""ways"": [69147, 5033393500]}, ""free_times"": 245856, ""gt_1000x"": 0, ""gt_100x"": 1001, ""gt_10x"": 9491, ""gt_20x"": 8156, ""gt_50x"": 3987, ""gt_5x"": 9861, ""hit"": 10000, ""wins"": 5088326500}",1,,,,,,,,,,,,
8,1,1,10000,100000000,50.632355,50.632355,0.55242,0.55242,50.079935,50.079935,5063235500,5063235500,55242000,5007993500,10000,1.0,9869,9463,8158,3930,954,0,10000,1.0,245736,245736,239,24.5736,50.079935,10000,1.0,69383,0.2823477227593841,True,,"{""base"": {""free"": 10000, ""spin"": 10000, ""ways"": [10000, 55242000]}, ""bet"": 100000000, ""free"": {""free"": 239, ""spin"": 245736, ""ways"": [69383, 5007993500]}, ""free_times"": 245736, ""gt_1000x"": 0, ""gt_100x"": 954, ""gt_10x"": 9463, ""gt_20x"": 8158, ""gt_50x"": 3930, ""gt_5x"": 9869, ""hit"": 10000, ""wins"": 5063235500}",1,,,,,,,,,,,,
8,1,2,10000,100000000,51.443934999999996,51.443935,0.556695,0.556695,50.88724,50.88724,5144393500,5144393500,55669500,5088724000,10000,1.0,9216,8365,6697,3583,1422,0,10000,1.0,121056,121056,88,12.1056,50.887240000000006,10000,1.0,34238,0.2828277821834523,True,,"{""base"": {""free"": 10000, ""spin"": 10000, ""ways"": [10000, 55669500]}, ""bet"": 100000000, ""free"": {""free"": 88, ""spin"": 121056, ""ways"": [34238, 5088724000]}, ""free_times"": 121056, ""gt_1000x"": 0, ""gt_100x"": 1422, ""gt_10x"": 8365, ""gt_20x"": 6697, ""gt_50x"": 3583, ""gt_5x"": 9216, ""hit"": 10000, ""wins"": 5144393500}",2,,,,,,,,,,,,
8,1,2,10000,100000000,50.746045,50.746045,0.533425,0.533425,50.21262,50.21262,5074604500,5074604500,53342500,5021262000,10000,1.0,9157,8393,6751,3513,1336,0,10000,1.0,121272,121272,106,12.1272,50.21262,10000,1.0,34178,0.2818292763374893,True,,"{""base"": {""free"": 10000, ""spin"": 10000, ""ways"": [10000, 53342500]}, ""bet"": 100000000, ""free"": {""free"": 106, ""spin"": 121272, ""ways"": [34178, 5021262000]}, ""free_times"": 121272, ""gt_1000x"": 0, ""gt_100x"": 1336, ""gt_10x"": 8393, ""gt_20x"": 6751, ""gt_50x"": 3513, ""gt_5x"": 9157, ""hit"": 10000, ""wins"": 5074604500}",2,,,,,,,,,,,,
8,1,3,10000,100000000,42.17067,42.17067,0.5448,0.5448,41.62587,41.62587,4217067000,4217067000,54480000,4162587000,10000,1.0,8042,6997,5290,2686,1103,0,10000,1.0,80744,80744,93,8.0744,41.62587,10000,1.0,20994,0.2600069354998514,True,,"{""base"": {""free"": 10000, ""spin"": 10000, ""ways"": [10000, 54480000]}, ""bet"": 100000000, ""free"": {""free"": 93, ""spin"": 80744, ""ways"": [20994, 4162587000]}, ""free_times"": 80744, ""gt_1000x"": 0, ""gt_100x"": 1103, ""gt_10x"": 6997, ""gt_20x"": 5290, ""gt_50x"": 2686, ""gt_5x"": 8042, ""hit"": 10000, ""wins"": 4217067000}",3,,,,,,,,,,,,
8,1,3,10000,100000000,69.553535,69.553535,0.54317,0.54317,69.010365,69.010365,6955353500,6955353500,54317000,6901036500,10000,1.0,8947,8270,6940,4366,2304,1,10000,1.0,80368,80368,46,8.0368,69.01036500000001,10000,1.0,25697,0.319741688234123,True,,"{""base"": {""free"": 10000, ""spin"": 10000, ""ways"": [10000, 54317000]}, ""bet"": 100000000, ""free"": {""free"": 46, ""spin"": 80368, ""ways"": [25697, 6901036500]}, ""free_times"": 80368, ""gt_1000x"": 1, ""gt_100x"": 2304, ""gt_10x"": 8270, ""gt_20x"": 6940, ""gt_50x"": 4366, ""gt_5x"": 8947, ""hit"": 10000, ""wins"": 6955353500}",3,,,,,,,,,,,,
8,1,4,100000,1000000000,42.4422255,42.4422255,0.5380135,0.5380135,41.904212,41.904212,42442225500,42442225500,538013500,41904212000,100000,1.0,73844,63850,48937,25685,11550,10,100000,1.0,603888,603888,648,6.03888,41.904212,100000,1.0,157079,0.2601128023739501,True,,"{""base"": {""free"": 100000, ""spin"": 100000, ""ways"": [100000, 538013500]}, ""bet"": 1000000000, ""free"": {""free"": 648, ""spin"": 603888, ""ways"": [157079, 41904212000]}, ""free_times"": 603888, ""gt_1000x"": 10, ""gt_100x"": 11550, ""gt_10x"": 63850, ""gt_20x"": 48937, ""gt_50x"": 25685, ""gt_5x"": 73844, ""hit"": 100000, ""wins"": 42442225500}",4,,,,,,,,,,,,
8,1,4,100000,1000000000,70.34540899999999,70.345409,0.544901,0.544901,69.800508,69.800508,70345409000,70345409000,544901000,69800508000,100000,1.0,83754,76144,63527,40396,22444,32,100000,1.0,602052,602052,342,6.02052,69.800508,100000,1.0,193207,0.32091414030681736,True,,"{""base"": {""free"": 100000, ""spin"": 100000, ""ways"": [100000, 544901000]}, ""bet"": 1000000000, ""free"": {""free"": 342, ""spin"": 602052, ""ways"": [193207, 69800508000]}, ""free_times"": 602052, ""gt_1000x"": 32, ""gt_100x"": 22444, ""gt_10x"": 76144, ""gt_20x"": 63527, ""gt_50x"": 40396, ""gt_5x"": 83754, ""hit"": 100000, ""wins"": 70345409000}",4,,,,,,,,,,,,
8,1,5,100000,1000000000,50.557926,50.557926,0.5404805,0.5404805,50.0174455,50.0174455,50557926000,50557926000,540480500,50017445500,100000,1.0,80283,69111,53585,29850,14330,18,100000,1.0,1107750,1107750,1020,11.0775,50.0174455,100000,1.0,310495,0.28029338749717897,True,,"{""base"": {""free"": 100000, ""spin"": 100000, ""ways"": [100000, 540480500]}, ""bet"": 1000000000, ""free"": {""free"": 1020, ""spin"": 1107750, ""ways"": [310495, 50017445500]}, ""free_times"": 1107750, ""gt_1000x"": 18, ""gt_100x"": 14330, ""gt_10x"": 69111, ""gt_20x"": 53585, ""gt_50x"": 29850, ""gt_5x"": 80283, ""hit"": 100000, ""wins"": 50557926000}",1|2|3|4,,,,,,,,,,,,
8,1,5,100000,1000000000,50.395756999999996,50.395757,0.535503,0.535503,49.860254,49.860254,50395757000,50395757000,535503000,49860254000,100000,1.0,80424,69310,53633,29686,14352,20,100000,1.0,1106900,1106900,1001,11.069,49.860254,100000,1.0,310904,0.28087812810551993,True,,"{""base"": {""free"": 100000, ""spin"": 100000, ""ways"": [100000, 535503000]}, ""bet"": 1000000000, ""free"": {""free"": 1001, ""spin"": 1106900, ""ways"": [310904, 49860254000]}, ""free_times"": 1106900, ""gt_1000x"": 20, ""gt_100x"": 14352, ""gt_10x"": 69310, ""gt_20x"": 53633, ""gt_50x"": 29686, ""gt_5x"": 80424, ""hit"": 100000, ""wins"": 50395757000}",1|2|3|4,,,,,,,,,,,,
17,1,5,100000,1000000000,49.7438165,49.7438165,0.0,0.0,49.7438165,49.7438165,49743816500,49743816500,0,49743816500,92489,0.92489,78630,67790,52511,29369,14334,8,100000,1.0,1106560,1106560,1068,11.0656,49.7438165,0,0.0,310366,0.2804782388663968,True,,"{""base"": {""free"": 100000, ""spin"": 100000, ""ways"": [0, 0]}, ""bet"": 1000000000, ""free"": {""free"": 1068, ""spin"": 1106560, ""ways"": [310366, 49743816500]}, ""free_times"": 1106560, ""gt_1000x"": 8, ""gt_100x"": 14334, ""gt_10x"": 67790, ""gt_20x"": 52511, ""gt_50x"": 29369, ""gt_5x"": 78630, ""hit"": 92489, ""wins"": 49743816500}",1|2|3|4,,,,,,,,,,,,
17,1,5,100000,1000000000,49.8778035,49.8778035,0.0,0.0,49.8778035,49.8778035,49877803500,49877803500,0,49877803500,92733,0.92733,78698,67808,52711,29336,14317,16,100000,1.0,1108090,1108090,1069,11.0809,49.8778035,0,0.0,310719,0.2804095335216453,True,,"{""base"": {""free"": 100000, ""spin"": 100000, ""ways"": [0, 0]}, ""bet"": 1000000000, ""free"": {""free"": 1069, ""spin"": 1108090, ""ways"": [310719, 49877803500]}, ""free_times"": 1108090, ""gt_1000x"": 16, ""gt_100x"": 14317, ""gt_10x"": 67808, ""gt_20x"": 52711, ""gt_50x"": 29336, ""gt_5x"": 78698, ""hit"": 92733, ""wins"": 49877803500}",1|2|3|4,,,,,,,,,,,,
17,1,5,100000,1000000000,49.713446,49.713446,0.0,0.0,49.713446,49.713446,49713446000,49713446000,0,49713446000,92617,0.92617,78624,67825,52756,29486,14179,15,100000,1.0,1106162,1106162,1061,11.06162,49.713446000000005,0,0.0,309779,0.2800484919930354,True,,"{""base"": {""free"": 100000, ""spin"": 100000, ""ways"": [0, 0]}, ""bet"": 1000000000, ""free"": {""free"": 1061, ""spin"": 1106162, ""ways"": [309779, 49713446000]}, ""free_times"": 1106162, ""gt_1000x"": 15, ""gt_100x"": 14179, ""gt_10x"": 67825, ""gt_20x"": 52756, ""gt_50x"": 29486, ""gt_5x"": 78624, ""hit"": 92617, ""wins"": 49713446000}",1|2|3|4,,,,,,,,,,,,
17,1,5,100000,1000000000,49.98687,49.98687,0.0,0.0,49.98687,49.98687,49986870000,49986870000,0,49986870000,92873,0.92873,78971,68170,52877,29591,14262,11,100000,1.0,1110624,1110624,1093,11.10624,49.98687,0,0.0,312048,0.28096637565908894,True,,"{""base"": {""free"": 100000, ""spin"": 100000, ""ways"": [0, 0]}, ""bet"": 1000000000, ""free"": {""free"": 1093, ""spin"": 1110624, ""ways"": [312048, 49986870000]}, ""free_times"": 1110624, ""gt_1000x"": 11, ""gt_100x"": 14262, ""gt_10x"": 68170, ""gt_20x"": 52877, ""gt_50x"": 29591, ""gt_5x"": 78971, ""hit"": 92873, ""wins"": 49986870000}",1|2|3|4,,,,,,,,,,,,
1,1,1,100000,1000000000,0.9544250000000001,0.954425,0.6492145,0.6492145,0.3052105,0.3052105,954425000,954425000,649214500,305210500,30378,0.30378,3323,1615,765,291,103,0,467,0.00467,12696,12696,62,27.18629550321199,65.35556745182012,30053,0.30053,4035,0.31781663516068054,True,,"{""base"": {""free"": 467, ""spin"": 100000, ""ways"": [30053, 649214500]}, ""bet"": 1000000000, ""free"": {""free"": 62, ""spin"": 12696, ""ways"": [4035, 305210500]}, ""free_times"": 12696, ""gt_1000x"": 0, ""gt_100x"": 103, ""gt_10x"": 1615, ""gt_20x"": 765, ""gt_50x"": 291, ""gt_5x"": 3323, ""hit"": 30378, ""wins"": 954425000}",1,,,,,,,,,,,,
1,1,2,100000,1000000000,0.9904305,0.9904305,0.6486965,0.6486965,0.341734,0.341734,990430500,990430500,648696500,341734000,30586,0.30586,3358,1625,768,300,108,0,527,0.00527,6852,6852,44,13.001897533206831,64.84516129032258,30227,0.30227,2208,0.3222416812609457,True,,"{""base"": {""free"": 527, ""spin"": 100000, ""ways"": [30227, 648696500]}, ""bet"": 1000000000, ""free"": {""free"": 44, ""spin"": 6852, ""ways"": [2208, 341734000]}, ""free_times"": 6852, ""gt_1000x"": 0, ""gt_100x"": 108, ""gt_10x"": 1625, ""gt_20x"": 768, ""gt_50x"": 300, ""gt_5x"": 3358, ""hit"": 30586, ""wins"": 990430500}",2,,,,,,,,,,,,
